NCFormat,IPCC_code,IPCC_name,SourceName,CRF,Old_SG_name,CCP_category,Pollutant,EmissionYear,Emmisions (MtCO2e)
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,3.80399E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,4.9438E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,4.84893E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,3.9577E-05
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,5.7651E-05
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,8.58271E-05
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.000116375
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.000114286
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,0.000109919
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,0.000110208
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,BaseYear,0.010719659
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.010719659
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.011857566
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.012584084
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.012320482
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.01225604
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.011654705
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.011691434
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.011716084
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.011865623
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.012629257
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.011949747
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.011904836
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.011467057
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.011229887
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.011562207
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,0.01151645
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,0.01128522
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,0.010829911
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,0.010688554
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,0.010726084
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,0.010603358
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.010736168
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.010498099
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,0.009948681
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Cows - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,0.00990115
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,2.31966E-09
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,7.53787E-09
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,1.62226E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,1.65474E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,1.66882E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,1.79919E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,1.81899E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,1.88121E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,2.61064E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,2.72109E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,2.48312E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,3.68353E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,5.44769E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,6.64746E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,6.52516E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,6.85062E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,7.36478E-06
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,BaseYear,0.000805131
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1990,0.000805131
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1995,0.00077102
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1998,0.000766591
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,1999,0.00077041
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2000,0.000752238
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2001,0.000718049
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2002,0.000738027
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2003,0.000740093
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,0.000734587
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,0.000709007
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,0.00069548
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,0.000704211
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,0.000701417
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,0.000745006
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,0.00076143
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2011,0.000777054
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2012,0.000793203
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2013,0.0008088
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2014,0.000854052
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2015,0.000869748
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2016,0.000842376
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2017,0.000799143
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2018,0.000780816
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2019,0.000806123
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy Calves Female - Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2020,0.000836972
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2004,2.85937E-09
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2005,1.52413E-08
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2006,3.58362E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2007,3.46457E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2008,3.34929E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2009,3.37886E-07
Agriculture,3D22,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Agriculture,Agriculture and related land use,Agriculture,N2O,2010,3.38714E-07
